kali-susp:Candidate [className=org.jfree.data.xy.XYSeries, methodName=org.jfree.data.xy.XYSeries{addOrUpdate(DD)Lorg/jfree/data/xy/XYDataItem; 0.0, lineNumber=527, susp=0.5]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=369, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=365, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=364, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=362, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=361, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=350, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=349, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=346, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{calculateAxisSpace(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)Lorg/jfree/chart/axis/AxisSpace; 0.0, lineNumber=345, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=672, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getSubplots()Ljava/util/List; 0.0, lineNumber=327, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getSubplots()Ljava/util/List; 0.0, lineNumber=326, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=315, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=313, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=312, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=311, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=310, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=309, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=308, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=307, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=305, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=303, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=302, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=301, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=300, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=299, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=298, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{remove(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=295, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;)V 0.0, lineNumber=249, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=711, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=708, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=707, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=706, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=701, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=700, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=699, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=698, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{clone()Ljava/lang/Object; 0.0, lineNumber=697, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.XYPlot, methodName=org.jfree.chart.plot.XYPlot{setDomainAxis(ILorg/jfree/chart/axis/ValueAxis;Z)V 0.0, lineNumber=808, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.XYPlot, methodName=org.jfree.chart.plot.XYPlot{getDomainAxis(I)Lorg/jfree/chart/axis/ValueAxis; 0.0, lineNumber=762, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.XYPlot, methodName=org.jfree.chart.plot.XYPlot{getDomainAxis(I)Lorg/jfree/chart/axis/ValueAxis; 0.0, lineNumber=761, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=684, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=681, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=678, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=677, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=675, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=674, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=671, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=285, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=283, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=282, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=281, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=279, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=278, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=277, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=276, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=275, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=274, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=269, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{add(Lorg/jfree/chart/plot/XYPlot;I)V 0.0, lineNumber=266, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{setGap(D)V 0.0, lineNumber=235, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{setGap(D)V 0.0, lineNumber=234, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=215, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=212, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=211, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=210, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=209, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=208, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{getDataRange(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range; 0.0, lineNumber=207, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{setOrientation(Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=188, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{setOrientation(Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=187, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{setOrientation(Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=186, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.CombinedDomainXYPlot, methodName=org.jfree.chart.plot.CombinedDomainXYPlot{setOrientation(Lorg/jfree/chart/plot/PlotOrientation;)V 0.0, lineNumber=185, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equal([[D[[D)Z 0.0, lineNumber=1544, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1518, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1513, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1510, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1507, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1501, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1492, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1489, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1486, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1483, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1480, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1477, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1474, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1470, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1466, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{equals(Ljava/lang/Object;)Z 0.0, lineNumber=1457, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setGap(I)V 0.0, lineNumber=1087, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setGap(I)V 0.0, lineNumber=1086, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setColumnRadius(I)V 0.0, lineNumber=1045, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setColumnRadius(I)V 0.0, lineNumber=1044, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setBulbRadius(I)V 0.0, lineNumber=1005, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setBulbRadius(I)V 0.0, lineNumber=1004, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setSubrangePaint(ILjava/awt/Paint;)V 0.0, lineNumber=933, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setSubrangePaint(ILjava/awt/Paint;)V 0.0, lineNumber=932, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setSubrangePaint(ILjava/awt/Paint;)V 0.0, lineNumber=930, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setSubrange(IDD)V 0.0, lineNumber=873, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setSubrange(IDD)V 0.0, lineNumber=872, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setSubrange(IDD)V 0.0, lineNumber=871, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setMercuryPaint(Ljava/awt/Paint;)V 0.0, lineNumber=827, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setMercuryPaint(Ljava/awt/Paint;)V 0.0, lineNumber=826, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setMercuryPaint(Ljava/awt/Paint;)V 0.0, lineNumber=823, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValueFormat(Ljava/text/NumberFormat;)V 0.0, lineNumber=800, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValueFormat(Ljava/text/NumberFormat;)V 0.0, lineNumber=799, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValueFormat(Ljava/text/NumberFormat;)V 0.0, lineNumber=796, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValuePaint(Ljava/awt/Paint;)V 0.0, lineNumber=783, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValuePaint(Ljava/awt/Paint;)V 0.0, lineNumber=782, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValuePaint(Ljava/awt/Paint;)V 0.0, lineNumber=781, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValuePaint(Ljava/awt/Paint;)V 0.0, lineNumber=778, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValueFont(Ljava/awt/Font;)V 0.0, lineNumber=754, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValueFont(Ljava/awt/Font;)V 0.0, lineNumber=753, susp=0.0]
kali-susp:Candidate [className=org.jfree.chart.plot.ThermometerPlot, methodName=org.jfree.chart.plot.ThermometerPlot{setValueFont(Ljava/awt/Font;)V 0.0, lineNumber=752, susp=0.0]
