kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{computeShiftIncrement(III)V 0.0, lineNumber=1625, susp=0.5773502691896258]
kali-susp:Candidate [className=org.apache.commons.math.linear.DefaultRealMatrixPreservingVisitor, methodName=org.apache.commons.math.linear.DefaultRealMatrixPreservingVisitor{end()D 0.0, lineNumber=44, susp=0.105999788000636]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{walkInOptimizedOrder(Lorg/apache/commons/math/linear/RealMatrixPreservingVisitor;)D 0.0, lineNumber=919, susp=0.105999788000636]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{createMatrix(II)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=160, susp=0.10540925533894598]
kali-susp:Candidate [className=org.apache.commons.math.linear.MatrixUtils, methodName=org.apache.commons.math.linear.MatrixUtils{checkMultiplicationCompatible(Lorg/apache/commons/math/linear/AnyMatrix;Lorg/apache/commons/math/linear/AnyMatrix;)V 0.0, lineNumber=650, susp=0.10425720702853739]
kali-susp:Candidate [className=org.apache.commons.math.linear.MatrixUtils, methodName=org.apache.commons.math.linear.MatrixUtils{createRealMatrix([[D)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=106, susp=0.10259783520851541]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setEntry(IID)V 0.0, lineNumber=367, susp=0.07738232325341368]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{copyIn([[D)V 0.0, lineNumber=622, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=341, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=336, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=335, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=334, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=331, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=330, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=326, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=325, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=320, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=315, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{setSubMatrix([[DII)V 0.0, lineNumber=314, susp=0.07647191129018725]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{getColumnDimension()I 0.0, lineNumber=410, susp=0.06726727939963124]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{getRowDimension()I 0.0, lineNumber=404, susp=0.06711560552140243]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=589, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=587, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=584, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=583, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=581, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=579, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{equals(Ljava/lang/Object;)Z 0.0, lineNumber=577, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(C)J 0.0, lineNumber=455, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCount(C)J 0.0, lineNumber=285, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(Ljava/lang/Integer;)V 0.0, lineNumber=167, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(Ljava/lang/Comparable;)V 0.0, lineNumber=135, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{clear()V 0.0, lineNumber=190, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(Ljava/lang/Object;)V 0.0, lineNumber=116, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(Ljava/lang/Object;)V 0.0, lineNumber=113, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=96, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=94, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=93, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=92, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=91, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=90, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=89, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=88, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=87, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=86, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=85, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=84, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=83, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=82, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{toString()Ljava/lang/String; 0.0, lineNumber=81, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(J)D 0.0, lineNumber=520, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(J)J 0.0, lineNumber=443, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=416, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=414, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=413, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=412, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=411, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=410, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=403, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=385, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getPct(J)D 0.0, lineNumber=341, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{valuesIterator()Ljava/util/Iterator; 0.0, lineNumber=203, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency$NaturalComparator, methodName=org.apache.commons.math.stat.Frequency$NaturalComparator{compare(Ljava/lang/Comparable;Ljava/lang/Comparable;)I 0.0, lineNumber=560, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(C)D 0.0, lineNumber=533, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(Ljava/lang/Comparable;)D 0.0, lineNumber=494, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=407, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=406, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=402, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=399, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=396, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=395, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=394, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=391, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=389, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=388, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=387, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=384, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getPct(C)D 0.0, lineNumber=352, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getPct(Ljava/lang/Comparable;)D 0.0, lineNumber=319, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(C)V 0.0, lineNumber=185, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{addValue(Ljava/lang/Comparable;)V 0.0, lineNumber=146, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(I)D 0.0, lineNumber=507, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(Ljava/lang/Comparable;)D 0.0, lineNumber=492, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(Ljava/lang/Comparable;)D 0.0, lineNumber=491, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumPct(Ljava/lang/Comparable;)D 0.0, lineNumber=490, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(I)J 0.0, lineNumber=431, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.stat.Frequency, methodName=org.apache.commons.math.stat.Frequency{getCumFreq(Ljava/lang/Comparable;)J 0.0, lineNumber=382, susp=0.0]
